1576	0.425	0.0015	NAN	
1578	0.425	0.00165	NAN	
1580	0.42	0.0015	NAN	
1582	0.42	0.00135	NAN	
1584	0.42	0.0015	NAN	
1586	0.42	0.00135	NAN	
1588	0.42	0.00165	NAN	
1590	0.415	0.0015	NAN	
1592	0.415	0.0015	NAN	
1594	0.415	0.0015	NAN	
1596	0.415	0.00165	NAN	
1598	0.415	0.00165	NAN	
1600	0.415	0.0015	NAN	
1602	0.41	0.0015	NAN	
1604	0.41	0.00165	NAN	
1606	0.41	0.0015	NAN	
1608	0.41	0.00135	NAN	
1610	0.41	0.00165	NAN	
1612	0.405	0.0015	NAN	
1614	0.405	0.0015	NAN	
1616	0.405	0.0015	NAN	
1618	0.405	0.0015	NAN	
1620	0.405	0.00165	NAN	
1622	0.405	0.0015	NAN	
1624	0.4	0.00135	NAN	
1626	0.4	0.00135	NAN	
1628	0.4	0.0015	NAN	
1630	0.4	0.00135	NAN	
1632	0.4	0.0015	NAN	
1634	0.395	0.0015	NAN	
1636	0.395	0.0015	NAN	
1638	0.395	0.00165	NAN	
1640	0.395	0.0015	NAN	
1642	0.395	0.0015	NAN	
1644	0.395	0.0015	NAN	
1646	0.39	0.0015	NAN	
1648	0.39	0.00135	NAN	
1650	0.39	0.0015	NAN	
1652	0.39	0.0015	NAN	
1654	0.39	0.0015	NAN	
1656	0.385	0.00135	NAN	
1658	0.385	0.0015	NAN	
1660	0.385	0.00135	NAN	
1662	0.385	0.00135	NAN	
1664	0.385	0.00135	NAN	
1666	0.385	0.0012	NAN	
1668	0.38	0.00135	NAN	
1670	0.38	0.00135	NAN	
1672	0.38	0.0012	NAN	
1674	0.38	0.00135	NAN	
1676	0.38	0.0012	NAN	
1678	0.375	0.00135	NAN	
1680	0.375	0.0015	NAN	
1682	0.375	0.0015	NAN	
1684	0.375	0.0015	NAN	
1686	0.375	0.00135	NAN	
1688	0.375	0.0012	NAN	
1690	0.37	0.00165	NAN	
1692	0.37	0.00165	NAN	
1694	0.37	0.0015	NAN	
1696	0.37	0.0015	NAN	
1698	0.37	0.0015	NAN	
1700	0.365	0.0015	NAN	
1702	0.365	0.0012	NAN	
1704	0.365	0.00165	NAN	
